"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"23974","서울특별시 관악구 신림동","1568-13","1568","0013","(1568-13)","월세","16.6200","202601","21","500","43","4","2004","난곡로64가길 30","202601~202801","신규","-","",""
"23975","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","월세","46.5500","202601","21","2,980","170","4","2013","새말로 62","202602~202702","신규","-","",""
"23976","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","월세","26.8200","202601","21","17,100","23","5","2013","충민로 5","202602~202802","신규","-","",""
"23977","서울특별시 영등포구 영등포동2가","94-154","0094","0154","여의도 디앤써밋","월세","27.9800","202601","21","3,000","110","7","2019","버드나루로 23","202602~202802","신규","-","",""
"23978","서울특별시 구로구 신도림동","433-24","0433","0024","힐스테이트 신도림역 센트럴","전세","29.9900","202601","21","33,000","0","4","2023","경인로 625","202603~202803","갱신","사용","32,000","0"
"23979","서울특별시 구로구 신도림동","337","0337","0000","신도림1차푸르지오","월세","53.4800","202601","21","5,000","155","14","2007","경인로 661","202603~202703","신규","-","",""
"23980","서울특별시 구로구 신도림동","337","0337","0000","신도림1차푸르지오","월세","70.7100","202601","21","2,000","180","8","2007","경인로 661","202601~202801","갱신","-","2,000","170"
"23981","서울특별시 구로구 구로동","44-8","0044","0008","비즈트위트 오렌지","월세","17.7400","202601","21","3,000","42","10","2013","공원로6가길 8","202602~202702","신규","-","",""
"23982","서울특별시 금천구 시흥동","994-1","0994","0001","금천 해담채","월세","17.7500","202601","21","1,000","60","16","2020","시흥대로57길 46","202601~202701","신규","-","",""
"23983","서울특별시 금천구 시흥동","994-9","0994","0009","제이타워","전세","18.5000","202601","21","13,000","0","16","2022","시흥대로 225","202603~202803","신규","-","",""
"23984","서울특별시 금천구 시흥동","994-9","0994","0009","제이타워","월세","18.5000","202601","21","2,000","75","12","2022","시흥대로 225","202601~202801","신규","-","",""
"23985","서울특별시 강서구 내발산동","702-4","0702","0004","더 자하","월세","26.0200","202601","21","2,000","125","9","2022","강서로 294","202602~202702","신규","-","",""
"23986","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","월세","26.8200","202601","21","1,000","95","7","2013","충민로 5","202601~202701","신규","-","",""
"23987","서울특별시 서초구 서초동","1339-9","1339","0009","에피소드 강남 262","월세","23.3200","202601","21","1,000","145","8","2021","강남대로 299","202601~202607","신규","-","",""
"23988","서울특별시 서초구 서초동","1339-9","1339","0009","에피소드 강남 262","월세","23.7900","202601","21","1,000","140","10","2021","강남대로 299","202602~202702","신규","-","",""
"23989","서울특별시 송파구 방이동","28-2","0028","0002","엘루이시티","월세","24.2700","202601","21","3,000","97","5","2019","올림픽로30길 9","202602~202702","신규","-","",""
"23990","서울특별시 서초구 서초동","1445-14","1445","0014","더?서초","월세","38.9400","202601","21","2,000","150","13","2006","서초중앙로 14","202602~202802","신규","-","",""
"23991","서울특별시 송파구 방이동","43-2","0043","0002","잠실 트리움","전세","16.0000","202601","21","16,800","0","14","2019","오금로11길 43","202602~202802","갱신","-","17,600","0"
"23992","서울특별시 송파구 방이동","50","0050","0000","잠실엘퍼스트오피스텔","월세","18.0700","202601","21","18,450","8","3","2019","백제고분로51길 7","202603~202803","신규","-","",""
"23993","서울특별시 영등포구 영등포동7가","94-99","0094","0099","휴젠느","월세","42.6100","202601","21","25,000","35","3","2018","국회대로56길 13","202601~202801","갱신","사용","25,000","30"
"23994","서울특별시 서초구 서초동","1591-5","1591","0005","(1591-5)","월세","27.7000","202601","21","1,000","87","10","2019","반포대로14길 29","202601~202701","신규","-","",""
"23995","서울특별시 서초구 서초동","1588-1","1588","0001","(1588-1)","월세","24.5900","202601","21","500","60","8","1991","반포대로14길 54","202601~202701","신규","-","",""
"23996","서울특별시 서초구 서초동","1303-6","1303","0006","현대썬앤빌 강남 더 인피닛","전세","17.9500","202601","21","19,800","0","15","2018","사평대로58길 6","202601~202801","신규","-","",""
"23997","서울특별시 강동구 둔촌동","425-15","0425","0015","오앤하우스","월세","26.0700","202601","21","14,300","22","6","2014","천호대로 1156-5","202602~202802","갱신","-","1,000","55"
"23998","서울특별시 서초구 서초동","1303-6","1303","0006","현대썬앤빌 강남 더 인피닛","월세","17.9500","202601","21","5,000","70","12","2018","사평대로58길 6","202602~202702","갱신","사용","5,000","68"
"23999","서울특별시 서초구 서초동","1309-1","1309","0001","서초동오피스텔","월세","33.6500","202601","21","1,000","115","11","2004","서초대로73길 54","202601~202701","신규","-","",""
"24000","서울특별시 송파구 방이동","50","0050","0000","잠실엘퍼스트오피스텔","월세","18.0700","202601","21","19,350","5","3","2019","백제고분로51길 7","202603~202803","신규","-","",""
"24001","서울특별시 송파구 방이동","51","0051","0000","올림픽파크리움","월세","18.6000","202601","21","2,000","65","7","2016","백제고분로 505","202603~202703","갱신","-","2,000","65"
"24002","서울특별시 구로구 오류동","33-33","0033","0033","예성 라온팰리스","전세","102.2400","202601","21","42,000","0","18","2007","경인로 240","202604~202804","신규","-","",""
"24003","서울특별시 송파구 문정동","643-1","0643","0001","엠스테이트","월세","27.8100","202601","21","2,000","100","8","2016","법원로 114","202602~202702","갱신","-","2,000","95"
"24004","서울특별시 서초구 서초동","1309-1","1309","0001","서초동오피스텔","월세","34.8800","202601","21","1,000","115","11","2004","서초대로73길 54","202601~202701","신규","-","",""
"24005","서울특별시 영등포구 양평동2가","1-1","0001","0001","신동아하이팰리스","월세","88.6100","202601","21","15,000","108","9","2005","선유서로 67","202602~202802","갱신","사용","15,000","100"
"24006","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","월세","59.9500","202601","21","40,000","47","3","2015","법원로 55","202602~202702","신규","-","",""
"24007","서울특별시 구로구 오류동","33-33","0033","0033","예성 라온팰리스","전세","102.2400","202601","21","42,000","0","3","2007","경인로 240","202603~202803","신규","-","",""
"24008","서울특별시 금천구 가산동","775","0775","0000","한국후지필름 복합주거시설","월세","22.0500","202601","21","1,000","63","6","2017","가산디지털1로 222","202602~202702","갱신","-","1,000","62"
"24009","서울특별시 금천구 가산동","776","0776","0000","가산대명벨리온","월세","16.6100","202601","21","1,000","60","11","2017","가산디지털2로 127-33","202601~202702","신규","-","",""
"24010","서울특별시 영등포구 양평동2가","37-3","0037","0003","오목교투웨니퍼스트","월세","28.6300","202601","21","26,500","25","10","2017","선유서로25길 19","202602~202802","신규","-","",""
"24011","서울특별시 영등포구 양평동1가","206","0206","0000","영일아트빌","전세","35.6500","202601","21","30,000","0","3","2021","영등포로13길 11","202603~202803","신규","-","",""
"24012","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","월세","25.8700","202601","21","1,000","97","5","2015","법원로 55","202602~202702","갱신","-","1,000","95"
"24013","서울특별시 금천구 가산동","776","0776","0000","가산대명벨리온","월세","16.6100","202601","21","500","63","10","2017","가산디지털2로 127-33","202601~202612","신규","-","",""
"24014","서울특별시 금천구 가산동","143-49","0143","0049","쏠시티 가산","월세","19.4400","202601","21","500","61","8","2019","가산로 145","202602~202702","신규","-","",""
"24015","서울특별시 금천구 가산동","153-7","0153","0007","대명 U타운","월세","17.2900","202601","21","1,000","45","7","2017","가산로 89","202601~202607","신규","-","",""
"24016","서울특별시 금천구 가산동","139-3","0139","0003","램킨푸르지오시티","월세","19.9600","202601","21","10,000","20","9","2013","벚꽃로56길 182","202602~202802","신규","-","",""
"24017","서울특별시 영등포구 당산동4가","32-13","0032","0013","엠케이 더 유앤미","전세","40.5700","202601","21","34,200","0","4","2018","당산로38길 15","202603~202803","갱신","사용","33,800","0"
"24018","서울특별시 영등포구 양평동2가","43-5","0043","0005","동서네모베네하우스","월세","23.9700","202601","21","20,000","5","8","2019","선유서로25길 32","202602~202802","신규","-","",""
"24019","서울특별시 송파구 문정동","652-1","0652","0001","프라비다옥토","월세","18.7500","202601","21","15,100","25","8","2016","법원로4길 17","202603~202803","신규","-","",""
"24020","서울특별시 영등포구 당산동6가","341-1","0341","0001","소미 더클래스 한강","월세","41.5900","202601","21","3,024","87","4","2023","선유로54길 14","202601~202803","신규","-","",""
"24021","서울특별시 구로구 구로동","110-8","0110","0008","하나세인스톤1차","월세","27.8600","202601","21","1,000","70","4","2011","구로중앙로28다길 16","202602~202702","신규","-","",""
"24022","서울특별시 영등포구 양평동2가","37-3","0037","0003","오목교투웨니퍼스트","월세","28.6300","202601","21","26,300","25","10","2017","선유서로25길 19","202602~202802","신규","-","",""
"24023","서울특별시 구로구 오류동","55-19","0055","0019","아델리아","전세","22.0100","202601","21","13,000","0","3","2019","경인로20가길 11","202603~202803","신규","-","",""
"24024","서울특별시 구로구 오류동","55-19","0055","0019","아델리아","월세","21.0000","202601","21","12,600","15","17","2019","경인로20가길 11","202603~202803","신규","-","",""
"24025","서울특별시 영등포구 양평동2가","37-3","0037","0003","오목교투웨니퍼스트","월세","28.6300","202601","21","8,000","100","6","2017","선유서로25길 19","202602~202802","신규","-","",""
"24026","서울특별시 서초구 서초동","1337-21","1337","0021","현대썬앤빌 서초","월세","26.1300","202601","21","1,000","105","9","2015","효령로79길 24","202601~202705","신규","-","",""
"24027","서울특별시 서초구 서초동","1338-5","1338","0005","에피소드 서초 393","월세","38.3100","202601","21","3,000","243","7","2021","강남대로49길 10","202602~202701","신규","-","",""
"24028","서울특별시 서초구 서초동","1338-5","1338","0005","에피소드 서초 393","월세","27.8700","202601","21","1,000","177","3","2021","강남대로49길 10","202602~202702","신규","-","",""
